codmpio;ano;p_achiote;p_aguacate;p_ahuyama;p_aji;p_algodon;p_amaranto;p_arracacha;p_arrozr;p_bananoe;p_cacao;p_cafe;p_calendula;p_canap;p_coco;p_frijol;p_frijola;p_limon;p_lulo;p_maizt;p_maiztr;p_malanga;p_mango;p_maracuya;p_melon;p_name;p_naranja;p_palmaa;p_patilla;p_pina;p_platano;p_sorgo;p_tomate;p_tomatea;p_yuca;p_zaragoza;vrf_peq;vrf_medianos;vrf_grandes;nuf_peq;nuf_medianos;nuf_grandes;y_total;y_corr;y_corr_tribut;y_corr_tribut_IyC;y_corr_tribut_gasol;y_corr_tribut_otros_1;y_corr_tribut_otros_2;y_no_tribut;y_transf;y_transf_nal;y_transf_otra;g_total;g_corr;g_func;g_func_personal;g_func_general;g_func_trans;g_int_deudap;g_otros;deficit;y_cap_regalias;y_cap_transf;y_cap_cofinan;y_cap_otros;g_cap_FBKF;g_cap_resto;deficit_total;finan_credito;finan_credito_desemb;finan_credito_amort;finan_credito_balance;% ingresos corrientes destinados a funcionamiento;Magnitud de la deuda;% ingresos transferencias;% ingresos propios;% gasto destinado a inversi?n;Capacidad de ahorro;Indicador de desempe?o fiscal;Posici?n nacional seg?n desempe?o fiscal;Posici?n departamental seg?n desempe?o fiscal;DI_eficacia;DI_eficiencia;DI_rlegales;DI_capadmin;DI_gestion;DI_desemp_int;DI_rango_indice;DI_p_nal;DI_p_dep;indesarrollo_mun;indesarrollo_dep;total_inv_educ;inv_tranporte;inv_cult;inv_agropecuario;inv_aguasani;inv_ambiental;inv_dllocomun;inv_dyr;inv_en_educacion;inv_equipamiento;inv_gruposvunera;inv_en_justicia;inv_prevdesastr;inv_en_salud;inv_en_vivienda;inv_total;categoria;SGP_total;SGP_educaciontot;SGP_educacion_ps;SGP_educacion_c;SGP_educacion_cg;SGP_educacion_cm;SGP_saludtot;SGP_salud_rs;SGP_salud_sp;SGP_salud_of;SGP_propgeneral_ap;SGP_agua;SGP_propgeneraltot;SGP_progeneral_ld;SGP_propgeneral_de;SGP_propgeneral_ct;SGP_propgeneral_li;SGP_progeneral_fp;SGP_alimescolar;SGP_riberenos;SGP_resgindigena;SGP_fp;SGP_pinfancia;IGA_total;IGA_contratacion;IGA_simat;IGA_regalias;IGA_dialogo_informacion;coddepto;codprovincia;depto;provincia;municipio;pobl_rur;pobl_urb;pobl_tot;indrural;sisben3_pobl_1;sisben3_pobl_2;sisben3_pobl_3;sisben3_pobl_4;sisben3_pobl_5;sisben3_pobl_6;sisben3_pobl_7;sisben3_pobl_8;sisben3_pobl_9;sisben3_pobl_10;desactilosivo;asalt_pob;incur_pob;terrorismot;secuestros;pirateria_terr;reten_ileg;hostig_MD;ataq_instpol;acc_subversivas;emboscada;cont_arm;homic_vict;homic_caso;homicidios;homi_tr;desmovilizados;capturas_MD;coca;eventos_minas;o_acto_terror;o_amenazas;o_delito_sex;o_desap_for;o_desplaza;o_homic;o_minas_anti;o_perd_mue;o_secuest;o_hsininfo;o_tortura;o_vinc_mened;desplazados_expulsion;desplazados_recepcion;hurto_pers;hurto_resi;hurto_auto;hurto_moto;hurto_comer;hurto_entfin;hurto_vehi;hurto;pobsimple_primaria;pobsimple_primaria_p;pobsimple_secund;pobsimple_secundaria_p;asistesc;asistesc_5_a_24;librosleidosprom;anos_est_mun;t_establ;t_establ_o;t_establ_p;docen_total;docen_oficial;docen_nooficial;alumn_total;alumn_oficial;alumn_nooficial;alumn_rural;alumn_urbano;alumn_pre;alumn_pri;alumn_sec;alumn_med;alumn_jov;alumn_acel;alumn_pre_o;alumn_pri_o;alumn_sec_o;alumn_med_o;alumn_jov_o;alumn_acel_o;alumn_pre_p;alumn_pri_p;alumn_sec_p;alumn_med_p;alumn_jov_p;alumn_acel_p;alumn_pre_u;alumn_pri_u;alumn_sec_u;alumn_med_u;alumn_jov_u;alumn_acel_u;alumn_pre_r;alumn_pri_r;alumn_sec_r;alumn_med_r;alumn_jov_r;alumn_acel_r;alumn_mpre;alumn_mpri;alumn_msec;alumn_mmed;alumn_mjov;alumn_macel;alumn_hpre;alumn_hpri;alumn_hsec;alumn_hmed;alumn_hjov;alumn_hacel;alumn_prejar;alumn_jardin;alumn_transi;alumn_pri1;alumn_pri2;alumn_pri3;alumn_pri4;alumn_pri5;alumn_sec6;alumn_sec7;alumn_sec8;alumn_sec9;alumn_med10;alumn_med11;alumn_med12;alumn_med13;alumn_cicloj1;alumn_cicloj2;alumn_cicloj3;alumn_cicloj4;alumn_cicloj5;alumn_cicloj6;alum_totalsu;alum_ruralsu;alum_urbanosu;alumn_presu;alumn_prisu;alumn_secsu;alumn_medsu;alumn_jovsu;alumn_presu_u;alumn_prisu_u;alumn_secsu_u;alumn_medsu_u;alumn_jovsu_u;alumn_presu_r;alumn_prisu_r;alumn_secsu_r;alumn_medsu_r;alumn_jovsu_r;alumn_mpresu;alumn_mprisu;alumn_msecsu;alumn_mmedsu;alumn_mjovsu;alumn_hpresu;alumn_hprisu;alumn_hsecsu;alumn_hmedsu;alumn_hjovsu;adies_serv_2;insc_tot_2;insc_ofic_1;insc_ofic_2;aadm_pres_2;matr_tot_1;matr_tot_2;matr_ofic_1;matr_ofic_2;grad_tot_1;grad_tot_2;grad_nofi_1;grad_nofi_2;grad_ofic_1;grad_ofic_2;s11_total;s11_leng;s11_mate;s11_filo;s11_biol;s11_quim;s11_fisi;s11_soci;s11_ingles;s11_total_ca;s11_total_cf;s11_total_jc;s11_total_jm;s11_total_jn;s11_total_js;s11_total_jt;s11_total_h;s11_total_m;s11_total_r;s11_total_u;s11_total_e1;s11_total_e2;s11_total_e3;s11_total_e4;s11_total_e5;s11_total_e6;s11_total_nt;s11_total_t;s11_total_epn;s11_total_epsi;s11_total_epsc;s11_total_ept;s11_total_emn;s11_total_emsi;s11_total_emsc;s11_total_emt;n_icfes;col_total;col_total_o;col_total_p;col_total_jn;col_total_js;col_total_jt;col_total_mx;col_total_m;col_total_f;subsidiado;cober_subsidiado;contributivo;especial;nacimientos;naci_bajopeso;defunciones;defun_menores;defun_ninez;TMI;prestadores;sedes;tacued;turbacued;truracued;taseo;turbaseo;truraseo;talcan;turbalcan;truralcan;icee_cm;icee_resto;icee_tot;catastro;g_ures_ani;g_ures_con;g_u_tot;cob_gres_pot;cob_gres_efec
44098;2009;;20;;70;;;;3972;;3,2;;;;;83,4;;10;;;263;112;50;;60;;;;45;;176;;375;;1020;;18;;;2;;;9565,398;1595,902;544,623;209,469;15,149;;268,181;17,561;1033,718;1033,718;0;13417,348;613,908;613,908;414,275;199,633;0;0;;981,994;0;4324,445;3645,051;0;6689,771;6113,669;-3851,95;0;0;0;3851,95;34,11218608;0;56,01610095;5,693678402;95,42452055;61,53222441;68,94;76;2;14,528;48,81666667;0;78,8;73,86753469;34,30305034;Critico;1045;12;43,00151971;36,38567852;;3531799;102675;77800;1973515;628745;6000;138405;607336;39815;587839;161961;32200;4180205;114000;13283805;6;5292003583;242174504;0;242174504;50085000;192089504;1264112084;1110283356;91210554;62618174;;587109784;2612057322;1073314399;65559356;49169518;1424014049;0;43485094;0;104499509;140438876;298126410;;;;;;44;4482;La Guajira;Sur;Distracción;9030;4538;13568;0,665536582;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;;0;;;;;;43;;;3;;;;;43;46;3;4;0;0;0;0;0;7;;1492;;1779;;;;;9;9;0;83;83;0;2169;2169;0;1225;944;335;1224;484;126;34;0;335;1224;484;126;34;0;0;0;0;0;0;0;146;443;263;92;34;0;189;781;221;34;0;0;156;565;234;73;23;13;179;659;250;53;11;0;0;0;335;283;271;232;245;193;145;135;97;107;67;59;0;0;0;0;6;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;42,71782684;43,84580612;44,83467484;45,44301987;46,25544357;44,55091095;47,73291016;43,94154739;45,18433762;42,71782684;;;43,19905472;40,61581421;;41,87881851;43,68710709;41,86486053;41,39915466;43,27726364;41,88526154;45,96481705;;50,79400253;;;42,98802185;34,52191544;37,98989487;42,73778534;42,30667877;46,13524246;38,06206512;42,33445358;42,01774216;50,04418945;94;3;3;0;1;0;0;3;0;0;7499;0,738090551;470;;178;16;31;4;0;23,35;;;78,75;100;41,38;76,51;100;35,21;78,75;100;41,38;;;;898;898;793;801;100;88,30735016
44098;2010;;20;;152;;;;4386;;3,2;;;;;126,6;;10;;;264;120;50;;75;;;0;75;;288;;525;;1260;;109,1999969;22;;12;1;;8157,768;1773,672;671,593;252,603;3,387;;351,301;20,837;1081,242;1081,242;0;8966,464;908,035;908,035;536,275;330,594;41,166;0;;865,637;456,663;4098,778;1813,733;14,922;3777,834;4280,595;-808,696;0;0;0;808,696;50,62985157;0;69,09589731;39,03934888;89,87298672;48,80479593;69,41;393;11;52,91;36,40166667;0;88,17;78,79002585;42,02542313;Bajo;1009;12;0,413907919;0,266086303;;;;;;;;;;;;;;;;;6;5110369449;282377399;0;282377399;57723000;224654399;1336350558;1174606591;97873430;63870537;;605375956;2571964962;1053294520;66870543;50152908;1401646991;0;51763889;0;112992057;149544628;0;33,72998622;0;;;16,31746795;44;4482;La Guajira;Sur;Distracción;9276;4668;13944;0,66523236;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;5;0;;;1;;;23;;;2;;;;;23;22;3;0;0;1;1;0;1;4;;1510;;1822;;;;;9;9;0;78;78;0;2032;2032;0;1188;844;158;1239;499;136;0;0;158;1239;499;136;0;0;0;0;0;0;0;0;0;464;286;94;0;0;158;775;213;42;0;0;73;577;221;78;0;7;85;662;278;58;0;0;0;0;158;279;271;261;205;223;170;120;124;85;88;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;44,45016861;47,11339188;44,90618134;48,05252838;46,12821198;46,38513947;45,65007782;44,13509369;46,70950317;44,55637741;42,64461899;42,75014114;44,54128647;42,64461899;;45,5675087;45,27464294;43,86125946;43,41427231;45,48606491;42,06816864;46,7026825;57,13708496;;;;44,48728943;43,59636307;37,97065353;43,04092789;45,86106491;48,4166832;41,52507782;43,3530426;42,8008728;50,01818466;72;2;2;0;0;0;0;2;0;0;6545;0,666157761;435;;194;21;33;4;1;22,23;1;1;26,47;29,33;11,96;26,47;29,33;11,96;20,85;23,45;7,67;;;;898;898;832;840;100;92,65033722
44098;2011;;35;;136;69,24949064;;;4638;;3,2;;;;;176,2;;10;;;294;144;50;;51;;;0;105;;152;;310;;1320;;177,9389954;170,927002;;24;3;;9735,006;1676,7;551,135;207,676;9,548;;251,718;70,806;1054,759;1054,759;0;11572,183;856,153;856,153;582,728;267,911;5,514;0;;820,547;39,309;4175,977;3824,909;18,111;6743,03;3973;-1837,177;0;0;0;-1837,177;46,07;0;54,13499488;32,87022127;92,60162927;48,93821196;71,24;298;6;29,25;43,56463655;68,82;88,74;79,99108791;55,40643112;Bajo;781;3;;;;;;;;;;;;;;;;;;;6;5262328485;331966285;0;331966285;69886000;262080285;1375699573;1204111243;105693097;65895233;;637747452;2586843246;1056653855;68990339;51742755;1338410067;71046230;62659563;0;120674350;146738016;0;52,74845812;0;98,6916703;;50,92620574;44;4482;La Guajira;Sur;Distracción;9524;4801;14325;0,664851665;1642;1278;1139;777;690;485;306;168;79;19;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;;;6;;;18;;;1;;;;;18;33;6;1;1;0;6;0;1;14;;1546;;1863;;;;;9;9;;80;80;0;2263;2263;0;1346;917;198;1231;572;157;105;;198;1231;572;157;105;;;;;;;;68;452;302;95;0;;130;779;270;62;105;;98;571;257;77;43;;100;660;315;80;62;;0;0;198;281;254;273;238;185;202;150;113;107;80;77;0;0;0;0;29;35;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;4;2;;;4;2;43,47610855;44,73862457;43,89784622;46,48857117;44,5732193;46,88011932;46,39014816;43,57497025;47,18098831;43,47610855;;39,83572769;43,47610855;;;;42,53729248;44,3490448;40,90791702;45,46438599;43,08722305;44,97315979;44,67362213;;;;43,49847031;38,93833923;42,20683289;41,87205505;45,49214935;44,31241226;41,08444595;40,78072357;46,02683258;45,84254456;110;2;2;0;0;0;0;2;0;0;7112;1;492;99;169;11;31;2;0;20,3742914;1;3;77,78;100;40,9;77,78;100;40,9;77,78;100;40,9;100;67,11515045;75,42832947;899;899;856;864;100;95,21691132
44098;2012;;55;;168;193,0293111;;;4950;;5,6;;;;;135;;25;;;352,5;160;50;;135;;;0;75;;147;;360;;840;;262,1730042;320,1690063;;22;4;;6526,118;1509,182;371,197;128,633;13,285;;186,08;46,623;1091,362;1091,362;0;7488,335;860,218;860,218;647,703;184,76;27,755;0;;648,964;98;4881,011;33,346;4,579;5210,601;1417,516;-962,217;0;0;0;-962,217;51,22159091;0;93,01659884;24,59590692;88,51255987;43,00104295;62,13;772;13;26,36301;51,47833333;91,62;93,85;77,99076867;61,863028;Medio;662;8;;;;;;;;;;;;;;;;;;;6;5520979065;338467949;0;338467949;141138000;197329949;1467144603;1283361390;115430088;68353125;;664525262;2646851306;1100465959;71563679;53672760;1350761638;70387270;56303809;0;128387956;167796583;51501597;78,4582191;57,44680851;90,18036072;;88,03597777;44;4482;La Guajira;Sur;Distracción;9766;4929;14695;0,664579809;1678;1305;1137;810;686;490;301;164;79;19;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;;20;0;;;5;;;13;;;3;;;;;13;24;3;4;2;0;1;0;2;10;;1574;;1908;;;;;16;16;;84;84;0;2290;2290;0;1350;940;278;1225;554;146;87;;278;1225;554;146;87;;;;;;;;104;468;281;87;0;;174;757;273;59;87;;138;551;247;80;38;;140;674;307;66;49;;0;0;278;288;247;255;234;201;175;172;123;84;91;55;0;0;0;0;17;28;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;9;0;;;9;0;43,88548279;45,41003418;45,60889816;46,87447357;44,85240555;45,8988533;45,1641655;44,90988541;44,7787323;44,02598953;32,22312164;40,13911438;44,02598953;32,22312164;;;44,54717255;43,36457443;41,33038712;45,30497742;43,34933472;45,3074379;;;;;44,00708771;40,60211945;38,56610107;43,28365326;43,27439499;47,99443817;38,70705414;42,97663498;42,92900085;50,6195755;84;2;2;0;0;0;0;2;0;0;7392;0,898832685;511;100;210;16;23;2;0;18,33686226;1;1;78,6;100;51,46;77,79;100;49,62;78,6;100;51,46;100;67,9431076;78,80115509;912;912;895;903;100;98,13596344
44098;2013;;55;;160;;;;4805;;4,8;;;;;113,4;;25;;;358,5;176;75;;;;;0;;;238;;320;;960;;397,5910034;198,9380035;;50;2;;13514,99;2118,727;786,157;108,174;7,641;;553,295;18,649;1313,921;1313,921;0;14129,07;1030,935;1030,935;440,066;289,849;301,02;0;;1087,792;1717,51;8247,049;1423,872;7,832;10922,65;2175,485;-614,08;1500;1500;0;885,92;39,38;0;83,45;37,11;92,7;51,34;67,7;;;84,46800007;49,93;96,25;94,09;80,89309532;77,98188624;Satisfactorio;;;;;;;;;;;;;;;;;;;;;;6496231051;460891693;0;460891693;150507000;310384693;1614889847;1404460825;117499524;92929498;;901774115;2960660831;1238424930;73309833;54982375;1593943693;0;70698499;0;136821559;0;350494507;66,68645894;0;95,72436696;65;80,95547796;44;4482;La Guajira;Sur;Distracción;10007;5058;15065;0,664254904;1612;1237;1045;765;638;429;272;148;67;15;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;7;0;;;;;;4;;;;;;;;4;26;3;5;3;1;4;0;4;15;;1602;;1950;;;;;15;15;;87;87;0;2181;2181;0;1270;911;262;1224;560;135;0;0;262;1224;560;135;0;0;0;0;0;0;0;0;77;475;281;78;0;0;185;749;279;57;0;0;115;566;254;74;0;0;147;658;306;61;0;0;0;0;262;316;237;226;227;218;161;145;161;93;61;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;44,12104416;44,39967346;45,55130386;47,32026672;43,87084579;45,99771881;45,93186188;44,42625046;45,35837173;44,82947159;40,76534271;;44,82947159;36,99088287;40,97503662;;44,83325958;43,39563751;40,74339676;44,70438766;43,05722046;49,8671608;43,24507904;;;;;44,12104416;;44,12104416;;;;44,12104416;;;109;1;1;0;0;0;0;1;0;0;7611;0,906179307;483;97;185;17;31;2;0;16,50317603;1;3;28,31;33,24;12,28;28,31;33,24;12,28;22,47;26,62;8,99;100;67,9431076;81,74661255;953;1052;932;941;110,3882446;97,7964325
44098;2014;;80;60;176;;;;3963,561995;;2,4;;;;;116,4;;25;;;623,4;270;75;;18;;;0;48;;245;;380;;711;;200,9563446;81,92915344;;21;3;;12221,306;2385,798;1069,46;239,678;4,641;;624,582;11,622;1304,716;1231,216;73,5;14999,397;1486,534;1302,545;587,09;405,827;309,628;183,989;;899,264;2276,863;6662,417;0;896,228;10322,624;3190,239;-2778,091;0;0;0;-2778,091;49,15511789;2,546792144;83,21938752;44,82609173;90,08937493;37,69237798;65,96258708;;;83;41,46333333;77,2;37,95333333;51,95796021;63,40532339;Medio;864;;;;;;;;;;;;;;;;;;;;;5658485238;361161459;0;361161459;150053000;211108459;1217842116;972513347;152009281;93319488;;914575190;2954518686;1230717409;74732044;56049033;1593020200;0;65945758;0;144442029;0;0;59,07886764;14,67889908;53,10522152;100;75,12143811;44;4482;La Guajira;Sur;Distracción;10246;5184;15430;0,664031088;1625;1272;1075;774;635;448;274;146;59;14;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;;20;0;;;2;;;14;;;;;;;;14;14;5;3;1;7;6;0;8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;0;1;42,75008774;;43,67222977;;;;;;44,63185501;42,75008774;;;44,61540222;;37,08505249;;41,83080673;43,39645386;40,26496124;45,79309464;42,53504181;42,14418411;56,34149933;;;;42,80009079;41,70999146;40,65126038;40,63790512;45,09893417;55,06577301;35,07144547;41,21128464;42,52363586;50,64586639;109;3;;;;;;;;;5122;0,956132164;547;144;181;11;27;0;0;15,11627661;1;3;24,09;32,95;8,02;24,09;32,95;8,02;19,04;26,39;5,71;100;67,91995239;81,73342896;2283;1805;1589;1606;79,06263733;69,60140228
44098;2015;;80;104;216;;;;2469,813323;;1,2;;;;;128;;25;;;677,5;310;75;;117;;;31,5;72;;161;;460;;774;;105,7017441;684,5819702;;11;6;;17814,7168;2567,312012;1176,522949;196,4438782;10,90562153;;867,1727905;22,03509712;1368,754028;1318,182983;50,57099915;18076,12109;1885,317139;1662,927979;490,1659851;874,0369873;298,7250061;222,3891449;;681,9949341;1146,582031;8107,431152;4800,275391;1193,115479;7531,680176;8659,123047;-261,4046936;-416,6666565;0;416,6666565;-678,0713501;75,30185519;10,18322124;59,34529603;45,82703382;89,5701231;26,56455053;66,67993698;807;;51,41;51,93333333;71,82;97,00333333;81,84163516;64,25124212;Medio;841;;;;;;;;;;;;;;;;;;;;;7296547837;387603750;0;387603750;148862651;238741099;2176565838;1970119651;137439925;69006262;;960017823;3207606915;1341592375;74732044;56049033;1735233463;0;75272781;0;154701976;190439650;144339104;66,12326645;23,15789474;99,9126256;83,34;76,21470633;44;4482;La Guajira;Sur;Distracción;10480;5310;15790;0,66371119;1863;1246;1214;824;670;475;279;146;55;13;;0;0;1;0;0;0;0;0;0;0;0;0;0;2;;;45;0;;;;;;10;;;;;;;;10;6;8;1;3;11;5;0;14;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,74275589;;42,42064667;;;;;;44,69351196;42,06111145;;;42,62646484;;39,02135468;;41,66912842;41,83350754;;;41,68371582;40,29720306;46,08028412;;;51,03688049;41,93002319;;39,42800903;41,93973541;41,05846786;44,5642662;35,56524658;40,43654251;40,34794998;48,54988861;;3;;;;;;;;;5263;0,959351075;558;148;177;21;23;3;2;15,11627661;1;3;24,09;32,95;8,02;24,09;32,95;8,02;19,04;26,39;5,71;100;67,91995149;81,73342541;2130;2057;1665;1682;96,57276917;78,16901398
44098;2016;;95;192;208;;;;3648,06408;;0,6;;;;;69,7;;25;;;152,7;280;75;;81;;;264,6;88;;133;;330;;950;;260,4454651;87,50305176;;25;6;;13838,89929;2319,094774;689,981445;195,238231;17,665;;376,81171;22,17938;1606,933949;1519,363379;87,57057;17101,78286;2169,370148;1953,225428;926,441134;923,02987;103,754424;216,14472;;149,724626;806,082006;8608,4015;1024,825499;1080,495514;5395,56379;9536,848918;-3262,883563;-493,873234;0;493,873234;-3756,756797;84,21;11,42;79,01;29,75;87,44;7,54;52,21;;;41,2708;15,41666667;0,396145833;82,58096701;67,39684793;31,12011511;Critico;5;;;;;;;;;;;;;;;;;;;;;8135041874;522261185;0;522261185;166237921;356023264;2290105766;2064848747;156142331;69114688;;1028434707;3709447475;1557967940;81712504;61284378;2008482653;0;97455075;0;170675058;178284821;138377787;55,31999718;53,90625;98,61804223;89,54166667;34,9723564;44;4482;La Guajira;Sur;Distracción;10709;5431;16140;0,663506806;2107;1324;1324;887;700;516;305;150;52;13;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;34;0;;;;;;44;;;;;;;;44;1;14;5;4;8;9;0;12;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4221;0,955480607;544;164;;;;;;;1;3;65,38;91,96;0;69,27;97,43;0;49,59;69,75;0;;;;2295;2193;1900;1918;95,55555725;82,7886734
44098;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7626154596;505741770;0;505741770;185738770;320003000;2241280440;2021186663;150979397;69114380;;951978884;3427828286;1439687880;69216965;51912724;1867010717;0;82378996;0;167707806;116918604;132319810;;;;;;44;4482;La Guajira;Sur;Distracción;10933;5551;16484;0,663249195;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;22;0;;;;;;;;;;;;;;0;7;0;10;1;4;7;0;5;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44110;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;599,422;350,37;135,194;119,139;0;;12,323;8,52;206,656;206,656;0;1993,269;633,647;633,647;338,126;139,553;155,968;0;;-283,277;0;210,052;25,5;13,5;727,573;632,049;-1393,847;0;0;0;1393,847;139,2951175;0;69,51830263;22,55406041;51,08238348;-271,6082998;52,44;494;5;;;;;;;;;;42,18343681;32,91044759;122477;;;77022;234674;0;0;63246;332652;18716;0;19350;40950;416268;16122;1392125;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;4482;La Guajira;Sur;El Molino;1178;5154;6332;0,186039165;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;0;;;;;;236;;;2;;;;;236;458;;;;;;;;;;796;;784;;;;;11;10;1;91;84;7;1937;1821;116;439;1498;244;926;572;195;;;217;837;572;195;;;27;89;0;0;;;177;554;572;195;;;67;372;0;0;;;;;;;;;;;;;;;52;93;99;218;214;152;167;175;181;157;133;101;133;62;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,7582016;41,92504501;47,52529907;45,97762299;47,21480942;46,08751678;46,7638855;;;42,7582016;;;44,2061882;40,10355759;;;42,69477844;42,80631256;;;;;;;;;;;;;;;;;;;51;;;;;;;;;;2235;0,659318875;;;101;8;14;2;1;;;;;;;;;;;;;;;;;;;;;
44110;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;354,346;314,346;307,356;88,368;0,186;;197,123;6,99;0;0;0;1767,771;441,418;441,418;242,386;199,032;0;0;;-127,072;0;0;0;40;604,772;721,581;-1413,425;0;0;0;1413,425;;;;;;;;;;;;;;;;;;;48,82804005;35,36883358;60872;;19770;35174;238224;;15243;40267;344547;38468;0;0;0;314184;7785;1337353;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;4482;La Guajira;Sur;El Molino;1310;5227;6537;0,20039773;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;0;1;;;;5;171;10;;1;;;;;171;352;;;;;;;;;;805;;849;;;;;13;12;1;92;81;11;1999;1879;120;474;1525;402;1198;317;82;;;382;1098;317;82;;;20;100;0;0;;;327;799;317;82;;;75;399;0;0;;;;;;;;;;;;;;;108;153;141;263;244;252;209;230;103;83;76;55;55;27;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;0;43,20429611;45,08704376;45,84514999;46,70789337;45,53619385;46,29436874;46,27732468;;;43,20429611;;;44,05361557;41,10335159;;;44,12347031;42,22767258;;;;;;;;;;;;;;;;;;;66;2;2;0;1;0;0;2;0;0;2257;0,664157562;;;131;11;20;0;0;;;;;;;;;;;;;;;;;;;;;
44110;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3062,859;579,894;216,453;127,859;0;;59,874;117,206;246,235;246,235;0;3530,897;393,839;393,839;155,832;131,398;106,609;0;;186,055;566,579;1757,381;0,001;159,004;2073,842;1063,216;-468,038;0;0;0;468,038;62,45010374;0;65,4165275;7,067024633;88,84592216;32,08431196;61,97;204;3;;;;;;;;;;43,50056848;34,14209303;147427;1484152;24183;116260;336168;35100;0;84631;505098;35100;0;22000;0;433448;0;3137058;6;1683514330;366058382;366058382;0;0;0;289051585;263973912;25077673;0;294560448;;703273040;279393376;50290808;21553203;352035653;0;30570879;0;0;0;0;;;;;;44;4482;La Guajira;Sur;El Molino;1445;5297;6742;0,214328095;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;0;;;1;;7;489;24;;;1;;;;489;694;;;;;;;;;;804;;915;;;;;14;12;2;104;95;9;2240;2084;156;477;1763;390;1237;449;164;;;346;1125;449;164;;;44;112;0;0;;;319;831;449;164;;;71;406;0;0;;;;;;;;;;;;;;;125;129;136;285;242;241;219;250;120;129;64;136;96;68;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;0;44,03638077;45,46967316;47,25910568;48,01189423;43,8855629;44,65564728;47,31064987;;;44,03638077;;;44,79954529;42,89377594;;;45,40726852;42,27381134;;;;;;;;;;;;;;;;;;;64;2;2;0;1;0;0;2;0;0;2376;0,697692037;;;107;7;17;1;0;;;;;;;;;;;;;;;;;;;;;
